Group num: 0, TC(X;Y_j): 3.976
youngsters, 0.000, 1.000, 0.000
plopping, 0.000, 1.000, 0.000
jerked, 0.000, 1.000, 0.000
convertible, 0.000, 1.000, 0.000
dolls, 0.000, 1.000, 0.000
molly, 0.000, 1.000, 0.000
por, 0.000, 1.000, 0.000
kensington, 0.000, 1.000, 0.000
faucet, 0.000, 1.000, 0.000
slappa, 0.000, 1.000, 0.000
prolong, 0.000, 1.000, 0.000
diving, 0.000, 1.000, 0.000
grove, 0.000, 1.000, 0.000
haze, 0.000, 1.000, 0.000
initiating, 0.000, 1.000, 0.000
divider, 0.000, 1.000, 0.000
furnished, 0.000, 1.000, 0.000
kaboom, 0.000, 1.000, 0.000
binoculars, 0.000, 1.000, 0.000
canister, 0.000, 1.000, 0.000
lopsided, 0.000, 1.000, 0.000
scammed, 0.000, 1.000, 0.000
eighth, 0.000, 1.000, 0.000
stool, 0.000, 1.000, 0.000
acutally, 0.000, 1.000, 0.000
5in, 0.000, 1.000, 0.000
bride, 0.000, 1.000, 0.000
stitch, 0.000, 1.000, 0.000
x6, 0.000, 1.000, 0.000
klispch, 0.000, 1.000, 0.000
fellowes, 0.000, 1.000, 0.000
textbooks, 0.000, 1.000, 0.000
greenish, 0.000, 1.000, 0.000
omitting, 0.000, 1.000, 0.000
ridged, 0.000, 1.000, 0.000
loader, 0.000, 1.000, 0.000
targus, 0.000, 1.000, 0.000
flushed, 0.000, 1.000, 0.000
freakishly, 0.000, 1.000, 0.000
tensile, 0.000, 1.000, 0.000
purposed, 0.000, 1.000, 0.000
deceptively, 0.000, 1.000, 0.000
frankenstein, 0.000, 1.000, 0.000
skimping, 0.000, 1.000, 0.000
concentric, 0.000, 1.000, 0.000
wardrobe, 0.000, 1.000, 0.000
pressboard, 0.000, 1.000, 0.000
whiter, 0.000, 1.000, 0.000
flimsiness, 0.000, 1.000, 0.000
pant, 0.000, 1.000, 0.000
commanded, 0.000, 1.000, 0.000
coiling, 0.000, 1.000, 0.000
bleach, 0.000, 1.000, 0.000
endeavors, 0.000, 1.000, 0.000
adhered, 0.000, 1.000, 0.000
stains, 0.000, 1.000, 0.000
busting, 0.000, 1.000, 0.000
zipping, 0.000, 1.000, 0.000
deformed, 0.000, 1.000, 0.000
headrest, 0.000, 1.000, 0.000
modeled, 0.000, 1.000, 0.000
koskin, 0.000, 1.000, 0.000
obscures, 0.000, 1.000, 0.000
readjustment, 0.000, 1.000, 0.000
ugliest, 0.000, 1.000, 0.000
claw, 0.000, 1.000, 0.000
bulging, 0.000, 1.000, 0.000
sanded, 0.000, 1.000, 0.000
tiene, 0.000, 1.000, 0.000
stamps, 0.000, 1.000, 0.000
trauma, 0.000, 1.000, 0.000
dia, 0.000, 1.000, 0.000
crumpled, 0.000, 1.000, 0.000
indestructable, 0.000, 1.000, 0.000
fur, 0.000, 1.000, 0.000
notebooks, 0.000, 1.000, 0.000
imperfection, 0.000, 1.000, 0.000
workspace, 0.000, 1.000, 0.000
caddy, 0.000, 1.000, 0.000
matchbox, 0.000, 1.000, 0.000
rattly, 0.000, 1.000, 0.000
ungainly, 0.000, 1.000, 0.000
groovy, 0.000, 1.000, 0.000
thinly, 0.000, 1.000, 0.000
grinder, 0.000, 1.000, 0.000
climates, 0.000, 1.000, 0.000
disintegrate, 0.000, 1.000, 0.000
sakes, 0.000, 1.000, 0.000
trailing, 0.000, 1.000, 0.000
ergo, 0.000, 1.000, 0.000
cosmos, 0.000, 1.000, 0.000
tact, 0.000, 1.000, 0.000
snatched, 0.000, 1.000, 0.000
swimmer, 0.000, 1.000, 0.000
rode, 0.000, 1.000, 0.000
aria, 0.000, 1.000, 0.000
jaws, 0.000, 1.000, 0.000
scout, 0.000, 1.000, 0.000
unglued, 0.000, 1.000, 0.000
shredded, 0.000, 1.000, 0.000
textbook, 0.000, 1.000, 0.000
feeder, 0.000, 1.000, 0.000
retracts, 0.000, 1.000, 0.000
squealing, 0.000, 1.000, 0.000
seperated, 0.000, 1.000, 0.000
ingredients, 0.000, 1.000, 0.000
travellers, 0.000, 1.000, 0.000
dose, 0.000, 1.000, 0.000
waterproofed, 0.000, 1.000, 0.000
smacking, 0.000, 1.000, 0.000
slant, 0.000, 1.000, 0.000
juts, 0.000, 1.000, 0.000
excelente, 0.000, 1.000, 0.000
ontop, 0.000, 1.000, 0.000
mug, 0.000, 1.000, 0.000
nude, 0.000, 1.000, 0.000
savers, 0.000, 1.000, 0.000
bra, 0.000, 1.000, 0.000
wiggled, 0.000, 1.000, 0.000
12x12, 0.000, 1.000, 0.000
buzzed, 0.000, 1.000, 0.000
graveyard, 0.000, 1.000, 0.000
competitions, 0.000, 1.000, 0.000
knockout, 0.000, 1.000, 0.000
awesomely, 0.000, 1.000, 0.000
stackable, 0.000, 1.000, 0.000
nipple, 0.000, 1.000, 0.000
pebble, 0.000, 1.000, 0.000
tsa, 0.000, 1.000, 0.000
sewing, 0.000, 1.000, 0.000
happiest, 0.000, 1.000, 0.000
tan, 0.000, 1.000, 0.000
partway, 0.000, 1.000, 0.000
precarious, 0.000, 1.000, 0.000
enought, 0.000, 1.000, 0.000
unattached, 0.000, 1.000, 0.000
unbelieveable, 0.000, 1.000, 0.000
kelly, 0.000, 1.000, 0.000
recipes, 0.000, 1.000, 0.000
refills, 0.000, 1.000, 0.000
hunters, 0.000, 1.000, 0.000
butterfly, 0.000, 1.000, 0.000
shredding, 0.000, 1.000, 0.000
reclaim, 0.000, 1.000, 0.000
heartland, 0.000, 1.000, 0.000
bathing, 0.000, 1.000, 0.000
defintely, 0.000, 1.000, 0.000
swirl, 0.000, 1.000, 0.000
repositioned, 0.000, 1.000, 0.000
hummer, 0.000, 1.000, 0.000
subwoffer, 0.000, 1.000, 0.000
cyan, 0.000, 1.000, 0.000
goof, 0.000, 1.000, 0.000
arthritis, 0.000, 1.000, 0.000
avery, 0.000, 1.000, 0.000
hugs, 0.000, 1.000, 0.000
dunked, 0.000, 1.000, 0.000
pluged, 0.000, 1.000, 0.000
girly, 0.000, 1.000, 0.000
anaglyph, 0.000, 1.000, 0.000
cleanings, 0.000, 1.000, 0.000
shred, 0.000, 1.000, 0.000
solvent, 0.000, 1.000, 0.000
spinner, 0.000, 1.000, 0.000
shockwave, 0.000, 1.000, 0.000
bristles, 0.000, 1.000, 0.000
tis, 0.000, 1.000, 0.000
unbreakable, 0.000, 1.000, 0.000
shelve, 0.000, 1.000, 0.000
latitude, 0.000, 1.000, 0.000
irritatingly, 0.000, 1.000, 0.000
rebecca, 0.000, 1.000, 0.000
overal, 0.000, 1.000, 0.000
disrupt, 0.000, 1.000, 0.000
baught, 0.000, 1.000, 0.000
shiping, 0.000, 1.000, 0.000
sandwiches, 0.000, 1.000, 0.000
befor, 0.000, 1.000, 0.000
insecure, 0.000, 1.000, 0.000
usless, 0.000, 1.000, 0.000
welding, 0.000, 1.000, 0.000
clogged, 0.000, 1.000, 0.000
bins, 0.000, 1.000, 0.000
pits, 0.000, 1.000, 0.000
becasue, 0.000, 1.000, 0.000
clog, 0.000, 1.000, 0.000
ohh, 0.000, 1.000, 0.000
wh, 0.000, 1.000, 0.000
hoop, 0.000, 1.000, 0.000
tac, 0.000, 1.000, 0.000
ammount, 0.000, 1.000, 0.000
scent, 0.000, 1.000, 0.000
eighteen, 0.000, 1.000, 0.000
unplugs, 0.000, 1.000, 0.000
kickin, 0.000, 1.000, 0.000
stationed, 0.000, 1.000, 0.000
sable, 0.000, 1.000, 0.000
tread, 0.000, 1.000, 0.000
drills, 0.000, 1.000, 0.000
autistic, 0.000, 1.000, 0.000
smears, 0.000, 1.000, 0.000
hc55, 0.000, 1.000, 0.000
craftmanship, 0.000, 1.000, 0.000
skim, 0.000, 1.000, 0.000
anoying, 0.000, 1.000, 0.000
forwarned, 0.000, 1.000, 0.000
resonable, 0.000, 1.000, 0.000
tuff, 0.000, 1.000, 0.000
Group num: 5, TC(X;Y_j): 2.223
service, 0.054, 1.000, 0.054
customer, 0.054, 1.000, 0.054
new, 0.054, 1.000, 0.054
amazon, 0.052, 1.000, 0.052
update, 0.052, 1.000, 0.052
did, 0.049, 1.000, 0.049
support, 0.047, 1.000, 0.047
problem, 0.044, 1.000, 0.044
called, 0.035, 1.000, 0.035
warranty, 0.035, 1.000, 0.035
days, 0.034, 1.000, 0.034
issue, 0.033, 1.000, 0.033
said, 0.032, 1.000, 0.032
work, 0.032, 1.000, 0.032
later, 0.029, 1.000, 0.029
told, 0.029, 1.000, 0.029
product, 0.029, 1.000, 0.029
return, 0.028, 1.000, 0.028
company, 0.028, 1.000, 0.028
finally, 0.028, 1.000, 0.028
replacement, 0.027, 1.000, 0.027
went, 0.026, 1.000, 0.026
problems, 0.026, 1.000, 0.026
working, 0.025, 1.000, 0.025
issues, 0.025, 1.000, 0.025
number, 0.025, 1.000, 0.025
sent, 0.024, 1.000, 0.024
months, 0.023, 1.000, 0.023
year, 0.023, 1.000, 0.023
took, 0.023, 1.000, 0.023
send, 0.022, 1.000, 0.022
help, 0.022, 1.000, 0.022
website, 0.021, 1.000, 0.021
tried, 0.021, 1.000, 0.021
weeks, 0.021, 1.000, 0.021
second, 0.021, 1.000, 0.021
received, 0.021, 1.000, 0.021
purchase, 0.021, 1.000, 0.021
contacted, 0.021, 1.000, 0.021
products, 0.020, 1.000, 0.020
worked, 0.020, 1.000, 0.020
free, 0.020, 1.000, 0.020
email, 0.019, 1.000, 0.019
started, 0.019, 1.000, 0.019
order, 0.019, 1.000, 0.019
shipping, 0.018, 1.000, 0.018
purchased, 0.018, 1.000, 0.018
fix, 0.018, 1.000, 0.018
process, 0.018, 1.000, 0.018
information, 0.018, 1.000, 0.018
week, 0.017, 1.000, 0.017
online, 0.017, 1.000, 0.017
original, 0.017, 1.000, 0.017
tech, 0.016, 1.000, 0.016
ago, 0.016, 1.000, 0.016
repair, 0.015, 1.000, 0.015
asked, 0.015, 1.000, 0.015
star, 0.014, 1.000, 0.014
wait, 0.014, 1.000, 0.014
site, 0.014, 1.000, 0.014
web, 0.013, 1.000, 0.013
unfortunately, 0.013, 1.000, 0.013
defective, 0.013, 1.000, 0.013
check, 0.013, 1.000, 0.013
month, 0.013, 1.000, 0.013
manufacturer, 0.012, 1.000, 0.012
replace, 0.012, 1.000, 0.012
com, 0.012, 1.000, 0.012
contact, 0.012, 1.000, 0.012
gave, 0.012, 1.000, 0.012
rating, 0.012, 1.000, 0.012
pay, 0.012, 1.000, 0.012
immediately, 0.012, 1.000, 0.012
brand, 0.012, 1.000, 0.012
apparently, 0.012, 1.000, 0.012
refund, 0.011, 1.000, 0.011
future, 0.011, 1.000, 0.011
following, 0.011, 1.000, 0.011
happened, 0.011, 1.000, 0.011
address, 0.011, 1.000, 0.011
today, 0.011, 1.000, 0.011
stopped, 0.011, 1.000, 0.011
updated, 0.010, 1.000, 0.010
page, 0.010, 1.000, 0.010
customers, 0.010, 1.000, 0.010
fixed, 0.010, 1.000, 0.010
error, 0.010, 1.000, 0.010
replaced, 0.010, 1.000, 0.010
initial, 0.010, 1.000, 0.010
properly, 0.010, 1.000, 0.010
waiting, 0.010, 1.000, 0.010
reset, 0.010, 1.000, 0.010
arrived, 0.010, 1.000, 0.010
questions, 0.010, 1.000, 0.010
technical, 0.010, 1.000, 0.010
search, 0.010, 1.000, 0.010
ordered, 0.010, 1.000, 0.010
helpful, 0.009, 1.000, 0.009
ship, 0.009, 1.000, 0.009
shipped, 0.009, 1.000, 0.009
returned, 0.009, 1.000, 0.009
failed, 0.009, 1.000, 0.009
message, 0.009, 1.000, 0.009
appears, 0.009, 1.000, 0.009
eventually, 0.009, 1.000, 0.009
changed, 0.009, 1.000, 0.009
answer, 0.009, 1.000, 0.009
business, 0.009, 1.000, 0.009
offered, 0.008, 1.000, 0.008
mail, 0.008, 1.000, 0.008
happen, 0.008, 1.000, 0.008
luck, 0.008, 1.000, 0.008
correct, 0.008, 1.000, 0.008
common, 0.008, 1.000, 0.008
policy, 0.008, 1.000, 0.008
date, 0.008, 1.000, 0.008
poor, 0.008, 1.000, 0.008
edit, 0.008, 1.000, 0.008
paid, 0.008, 1.000, 0.008
complete, 0.008, 1.000, 0.008
hopefully, 0.008, 1.000, 0.008
claim, 0.008, 1.000, 0.008
says, 0.008, 1.000, 0.008
ups, 0.007, 1.000, 0.007
began, 0.007, 1.000, 0.007
post, 0.007, 1.000, 0.007
rep, 0.007, 1.000, 0.007
checked, 0.007, 1.000, 0.007
listed, 0.007, 1.000, 0.007
trouble, 0.007, 1.000, 0.007
sending, 0.007, 1.000, 0.007
failure, 0.007, 1.000, 0.007
sell, 0.007, 1.000, 0.007
known, 0.007, 1.000, 0.007
continue, 0.007, 1.000, 0.007
learned, 0.007, 1.000, 0.007
purchasing, 0.006, 1.000, 0.006
seller, 0.006, 1.000, 0.006
google, 0.006, 1.000, 0.006
emailed, 0.006, 1.000, 0.006
respond, 0.006, 1.000, 0.006
broken, 0.006, 1.000, 0.006
forums, 0.006, 1.000, 0.006
according, 0.006, 1.000, 0.006
aware, 0.006, 1.000, 0.006
items, 0.006, 1.000, 0.006
item, 0.006, 1.000, 0.006
regarding, 0.006, 1.000, 0.006
avoid, 0.006, 1.000, 0.006
written, 0.006, 1.000, 0.006
stated, 0.006, 1.000, 0.006
explained, 0.006, 1.000, 0.006
account, 0.006, 1.000, 0.006
correctly, 0.006, 1.000, 0.006
emails, 0.006, 1.000, 0.006
authorized, 0.006, 1.000, 0.006
asking, 0.006, 1.000, 0.006
frustrating, 0.006, 1.000, 0.006
link, 0.006, 1.000, 0.006
discovered, 0.006, 1.000, 0.006
credit, 0.006, 1.000, 0.006
exact, 0.006, 1.000, 0.006
reply, 0.006, 1.000, 0.006
situation, 0.006, 1.000, 0.006
follow, 0.006, 1.000, 0.006
exchange, 0.006, 1.000, 0.006
steps, 0.006, 1.000, 0.006
spoke, 0.006, 1.000, 0.006
died, 0.006, 1.000, 0.006
opened, 0.005, 1.000, 0.005
wrote, 0.005, 1.000, 0.005
fault, 0.005, 1.000, 0.005
caused, 0.005, 1.000, 0.005
fail, 0.005, 1.000, 0.005
calling, 0.005, 1.000, 0.005
factory, 0.005, 1.000, 0.005
prior, 0.005, 1.000, 0.005
repaired, 0.005, 1.000, 0.005
informed, 0.005, 1.000, 0.005
posted, 0.005, 1.000, 0.005
stuck, 0.005, 1.000, 0.005
http, 0.005, 1.000, 0.005
sales, 0.005, 1.000, 0.005
followed, 0.005, 1.000, 0.005
www, 0.005, 1.000, 0.005
claims, 0.005, 1.000, 0.005
useless, 0.005, 1.000, 0.005
label, 0.005, 1.000, 0.005
report, 0.005, 1.000, 0.005
showed, 0.005, 1.000, 0.005
telling, 0.005, 1.000, 0.005
suggested, 0.005, 1.000, 0.005
request, 0.005, 1.000, 0.005
damaged, 0.005, 1.000, 0.005
attempt, 0.005, 1.000, 0.005
documentation, 0.005, 1.000, 0.005
2nd, 0.005, 1.000, 0.005
code, 0.004, 1.000, 0.004
mistake, 0.004, 1.000, 0.004
forum, 0.004, 1.000, 0.004
thanks, 0.004, 1.000, 0.004
suddenly, 0.004, 1.000, 0.004
advice, 0.004, 1.000, 0.004
responded, 0.004, 1.000, 0.004
numerous, 0.004, 1.000, 0.004
resolve, 0.004, 1.000, 0.004
troubleshooting, 0.004, 1.000, 0.004
reported, 0.004, 1.000, 0.004
replacing, 0.004, 1.000, 0.004
board, 0.004, 1.000, 0.004
hassle, 0.004, 1.000, 0.004
rma, 0.004, 1.000, 0.004
frustration, 0.004, 1.000, 0.004
warning, 0.004, 1.000, 0.004
faulty, 0.004, 1.000, 0.004
solve, 0.004, 1.000, 0.004
department, 0.004, 1.000, 0.004
buyers, 0.004, 1.000, 0.004
receipt, 0.004, 1.000, 0.004
fee, 0.004, 1.000, 0.004
refused, 0.004, 1.000, 0.004
resolved, 0.004, 1.000, 0.004
sites, 0.004, 1.000, 0.004
sorry, 0.004, 1.000, 0.004
showing, 0.004, 1.000, 0.004
feedback, 0.004, 1.000, 0.004
accept, 0.004, 1.000, 0.004
beware, 0.004, 1.000, 0.004
waited, 0.004, 1.000, 0.004
owners, 0.004, 1.000, 0.004
representative, 0.004, 1.000, 0.004
buyer, 0.004, 1.000, 0.004
expense, 0.004, 1.000, 0.004
continued, 0.004, 1.000, 0.004
states, 0.004, 1.000, 0.004
june, 0.004, 1.000, 0.004
zero, 0.004, 1.000, 0.004
vendor, 0.004, 1.000, 0.004
worst, 0.004, 1.000, 0.004
confirmed, 0.004, 1.000, 0.004
reliable, 0.004, 1.000, 0.004
agreed, 0.004, 1.000, 0.004
unable, 0.004, 1.000, 0.004
july, 0.004, 1.000, 0.004
appeared, 0.004, 1.000, 0.004
repairs, 0.003, 1.000, 0.003
thank, 0.003, 1.000, 0.003
talked, 0.003, 1.000, 0.003
attempts, 0.003, 1.000, 0.003
april, 0.003, 1.000, 0.003
indicated, 0.003, 1.000, 0.003
excited, 0.003, 1.000, 0.003
fails, 0.003, 1.000, 0.003
contacting, 0.003, 1.000, 0.003
risk, 0.003, 1.000, 0.003
trial, 0.003, 1.000, 0.003
prime, 0.003, 1.000, 0.003
lucky, 0.003, 1.000, 0.003
assuming, 0.003, 1.000, 0.003
reliability, 0.003, 1.000, 0.003
december, 0.003, 1.000, 0.003
defect, 0.003, 1.000, 0.003
ref, 0.003, 1.000, 0.003
late, 0.003, 1.000, 0.003
dealing, 0.003, 1.000, 0.003
returning, 0.003, 1.000, 0.003
august, 0.003, 1.000, 0.003
march, 0.003, 1.000, 0.003
handling, 0.003, 1.000, 0.003
checking, 0.003, 1.000, 0.003
successfully, 0.003, 1.000, 0.003
letter, 0.003, 1.000, 0.003
honor, 0.003, 1.000, 0.003
lasted, 0.003, 1.000, 0.003
sign, 0.003, 1.000, 0.003
passed, 0.003, 1.000, 0.003
shop, 0.003, 1.000, 0.003
returns, 0.003, 1.000, 0.003
january, 0.003, 1.000, 0.003
stating, 0.003, 1.000, 0.003
dealer, 0.003, 1.000, 0.003
arrive, 0.003, 1.000, 0.003
refurbished, 0.003, 1.000, 0.003
solved, 0.003, 1.000, 0.003
advertised, 0.003, 1.000, 0.003
confirm, 0.003, 1.000, 0.003
developed, 0.003, 1.000, 0.003
guarantee, 0.003, 1.000, 0.003
frustrated, 0.003, 1.000, 0.003
printed, 0.003, 1.000, 0.003
saved, 0.003, 1.000, 0.003
forced, 0.003, 1.000, 0.003
manufacturing, 0.003, 1.000, 0.003
shame, 0.003, 1.000, 0.003
causing, 0.003, 1.000, 0.003
clicking, 0.003, 1.000, 0.003
register, 0.003, 1.000, 0.003
apc, 0.003, 1.000, 0.003
replied, 0.003, 1.000, 0.003
success, 0.003, 1.000, 0.003
sells, 0.003, 1.000, 0.003
serial, 0.003, 1.000, 0.003
encountered, 0.003, 1.000, 0.003
yesterday, 0.003, 1.000, 0.003
disconnected, 0.003, 1.000, 0.003
promptly, 0.003, 1.000, 0.003
description, 0.003, 1.000, 0.003
happening, 0.003, 1.000, 0.003
answered, 0.003, 1.000, 0.003
poorly, 0.003, 1.000, 0.003
promised, 0.003, 1.000, 0.003
described, 0.003, 1.000, 0.003
froze, 0.003, 1.000, 0.003
supposedly, 0.003, 1.000, 0.003
reached, 0.003, 1.000, 0.003
delivery, 0.003, 1.000, 0.003
broke, 0.003, 1.000, 0.003
messages, 0.003, 1.000, 0.003
generic, 0.003, 1.000, 0.003
answers, 0.003, 1.000, 0.003
randomly, 0.003, 1.000, 0.003
experiencing, 0.003, 1.000, 0.003
repeated, 0.003, 1.000, 0.003
determined, 0.003, 1.000, 0.003
purchases, 0.003, 1.000, 0.003
condition, 0.003, 1.000, 0.003
occurred, 0.002, 1.000, 0.002
functioning, 0.002, 1.000, 0.002
print, 0.002, 1.000, 0.002
shortly, 0.002, 1.000, 0.002
addressed, 0.002, 1.000, 0.002
requested, 0.002, 1.000, 0.002
fixes, 0.002, 1.000, 0.002
supervisor, 0.002, 1.000, 0.002
retailer, 0.002, 1.000, 0.002
luckily, 0.002, 1.000, 0.002
team, 0.002, 1.000, 0.002
needless, 0.002, 1.000, 0.002
expired, 0.002, 1.000, 0.002
sellers, 0.002, 1.000, 0.002
october, 0.002, 1.000, 0.002
attempted, 0.002, 1.000, 0.002
suggestions, 0.002, 1.000, 0.002
delivered, 0.002, 1.000, 0.002
gp, 0.002, 1.000, 0.002
utf8, 0.002, 1.000, 0.002
mailed, 0.002, 1.000, 0.002
1st, 0.002, 1.000, 0.002
disappointment, 0.002, 1.000, 0.002
manufactured, 0.002, 1.000, 0.002
discover, 0.002, 1.000, 0.002
occur, 0.002, 1.000, 0.002
packing, 0.002, 1.000, 0.002
ownership, 0.002, 1.000, 0.002
promise, 0.002, 1.000, 0.002
explanation, 0.002, 1.000, 0.002
tries, 0.002, 1.000, 0.002
resetting, 0.002, 1.000, 0.002
february, 0.002, 1.000, 0.002
lemon, 0.002, 1.000, 0.002
procedure, 0.002, 1.000, 0.002
verify, 0.002, 1.000, 0.002
attempting, 0.002, 1.000, 0.002
listing, 0.002, 1.000, 0.002
november, 0.002, 1.000, 0.002
satisfaction, 0.002, 1.000, 0.002
september, 0.002, 1.000, 0.002
links, 0.002, 1.000, 0.002
replacements, 0.002, 1.000, 0.002
discussion, 0.002, 1.000, 0.002
ordering, 0.002, 1.000, 0.002
successful, 0.002, 1.000, 0.002
involved, 0.002, 1.000, 0.002
repeatedly, 0.002, 1.000, 0.002
named, 0.002, 1.000, 0.002
nightmare, 0.002, 1.000, 0.002
reps, 0.002, 1.000, 0.002
monday, 0.002, 1.000, 0.002
technician, 0.002, 1.000, 0.002
errors, 0.002, 1.000, 0.002
failures, 0.002, 1.000, 0.002
walked, 0.002, 1.000, 0.002
behavior, 0.002, 1.000, 0.002
assured, 0.002, 1.000, 0.002
sad, 0.002, 1.000, 0.002
solutions, 0.002, 1.000, 0.002
manufacture, 0.002, 1.000, 0.002
advised, 0.002, 1.000, 0.002
fixing, 0.002, 1.000, 0.002
christmas, 0.002, 1.000, 0.002
nook, 0.002, 1.000, 0.002
unacceptable, 0.002, 1.000, 0.002
friday, 0.002, 1.000, 0.002
junk, 0.002, 1.000, 0.002
lesson, 0.002, 1.000, 0.002
manner, 0.002, 1.000, 0.002
posting, 0.002, 1.000, 0.002
unknown, 0.002, 1.000, 0.002
blame, 0.002, 1.000, 0.002
ip, 0.002, 1.000, 0.002
possibility, 0.002, 1.000, 0.002
warranties, 0.002, 1.000, 0.002
freezing, 0.002, 1.000, 0.002
proceeded, 0.002, 1.000, 0.002
advertising, 0.002, 1.000, 0.002
assistance, 0.002, 1.000, 0.002
fell, 0.002, 1.000, 0.002
locate, 0.002, 1.000, 0.002
discount, 0.002, 1.000, 0.002
burning, 0.002, 1.000, 0.002
quit, 0.002, 1.000, 0.002
nope, 0.002, 1.000, 0.002
shipment, 0.002, 1.000, 0.002
requiring, 0.002, 1.000, 0.002
coverage, 0.002, 1.000, 0.002
popped, 0.002, 1.000, 0.002
corrected, 0.002, 1.000, 0.002
lifetime, 0.002, 1.000, 0.002
avail, 0.002, 1.000, 0.002
tracking, 0.002, 1.000, 0.002
log, 0.002, 1.000, 0.002
suggestion, 0.002, 1.000, 0.002
refuse, 0.002, 1.000, 0.002
entered, 0.002, 1.000, 0.002
explaining, 0.002, 1.000, 0.002
automated, 0.002, 1.000, 0.002
recall, 0.002, 1.000, 0.002
issued, 0.002, 1.000, 0.002
development, 0.002, 1.000, 0.002
faq, 0.002, 1.000, 0.002
chat, 0.002, 1.000, 0.002
staff, 0.002, 1.000, 0.002
resulted, 0.002, 1.000, 0.002
badly, 0.002, 1.000, 0.002
vendors, 0.002, 1.000, 0.002
crashed, 0.002, 1.000, 0.002
upset, 0.002, 1.000, 0.002
jan, 0.002, 1.000, 0.002
responsible, 0.002, 1.000, 0.002
burned, 0.002, 1.000, 0.002
advise, 0.002, 1.000, 0.002
defects, 0.002, 1.000, 0.002
completed, 0.002, 1.000, 0.002
accepted, 0.002, 1.000, 0.002
patient, 0.002, 1.000, 0.002
failing, 0.002, 1.000, 0.002
blank, 0.002, 1.000, 0.002
boards, 0.002, 1.000, 0.002
dec, 0.002, 1.000, 0.002
california, 0.002, 1.000, 0.002
hopes, 0.002, 1.000, 0.002
telephone, 0.002, 1.000, 0.002
facility, 0.002, 1.000, 0.002
treated, 0.002, 1.000, 0.002
estimate, 0.002, 1.000, 0.002
refunded, 0.002, 1.000, 0.002
communication, 0.002, 1.000, 0.002
assumed, 0.002, 1.000, 0.002
ignored, 0.002, 1.000, 0.002
altogether, 0.002, 1.000, 0.002
authorization, 0.002, 1.000, 0.002
registered, 0.002, 1.000, 0.002
meantime, 0.002, 1.000, 0.002
frozen, 0.002, 1.000, 0.002
tax, 0.002, 1.000, 0.002
responding, 0.002, 1.000, 0.002
official, 0.002, 1.000, 0.002
contract, 0.002, 1.000, 0.002
planned, 0.002, 1.000, 0.002
newly, 0.002, 1.000, 0.002
kudos, 0.002, 1.000, 0.002
confirmation, 0.002, 1.000, 0.002
confusion, 0.002, 1.000, 0.002
rude, 0.002, 1.000, 0.002
stories, 0.001, 1.000, 0.001
unusable, 0.001, 1.000, 0.001
inconvenience, 0.001, 1.000, 0.001
garbage, 0.001, 1.000, 0.001
clicked, 0.001, 1.000, 0.001
registration, 0.001, 1.000, 0.001
prompt, 0.001, 1.000, 0.001
wasted, 0.001, 1.000, 0.001
sudden, 0.001, 1.000, 0.001
member, 0.001, 1.000, 0.001
cyberpower, 0.001, 1.000, 0.001
reinstall, 0.001, 1.000, 0.001
dp, 0.001, 1.000, 0.001
feb, 0.001, 1.000, 0.001
warn, 0.001, 1.000, 0.001
knowledgeable, 0.001, 1.000, 0.001
verified, 0.001, 1.000, 0.001
referred, 0.001, 1.000, 0.001
exchanged, 0.001, 1.000, 0.001
addresses, 0.001, 1.000, 0.001
prompted, 0.001, 1.000, 0.001
fedex, 0.001, 1.000, 0.001
warned, 0.001, 1.000, 0.001
valid, 0.001, 1.000, 0.001
restocking, 0.001, 1.000, 0.001
plans, 0.001, 1.000, 0.001
documented, 0.001, 1.000, 0.001
malfunction, 0.001, 1.000, 0.001
guaranteed, 0.001, 1.000, 0.001
polite, 0.001, 1.000, 0.001
responsibility, 0.001, 1.000, 0.001
labor, 0.001, 1.000, 0.001
restore, 0.001, 1.000, 0.001
identified, 0.001, 1.000, 0.001
cracked, 0.001, 1.000, 0.001
dealt, 0.001, 1.000, 0.001
document, 0.001, 1.000, 0.001
instructed, 0.001, 1.000, 0.001
distributor, 0.001, 1.000, 0.001
warehouse, 0.001, 1.000, 0.001
rebooting, 0.001, 1.000, 0.001
loyal, 0.001, 1.000, 0.001
afternoon, 0.001, 1.000, 0.001
admitted, 0.001, 1.000, 0.001
discussed, 0.001, 1.000, 0.001
incident, 0.001, 1.000, 0.001
glitch, 0.001, 1.000, 0.001
incorrect, 0.001, 1.000, 0.001
postage, 0.001, 1.000, 0.001
unreliable, 0.001, 1.000, 0.001
helping, 0.001, 1.000, 0.001
responses, 0.001, 1.000, 0.001
reputable, 0.001, 1.000, 0.001
flawed, 0.001, 1.000, 0.001
revealed, 0.001, 1.000, 0.001
toll, 0.001, 1.000, 0.001
mails, 0.001, 1.000, 0.001
gift, 0.001, 1.000, 0.001
remedy, 0.001, 1.000, 0.001
oct, 0.001, 1.000, 0.001
bulb, 0.001, 1.000, 0.001
angry, 0.001, 1.000, 0.001
answering, 0.001, 1.000, 0.001
unresponsive, 0.001, 1.000, 0.001
arrival, 0.001, 1.000, 0.001
usps, 0.001, 1.000, 0.001
excuse, 0.001, 1.000, 0.001
apologize, 0.001, 1.000, 0.001
acting, 0.001, 1.000, 0.001
insurance, 0.001, 1.000, 0.001
noble, 0.001, 1.000, 0.001
dealers, 0.001, 1.000, 0.001
